H                       C   0H   1N   0O   0G   300.00   5000.00  1000.00      1
 0.25000000E+01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 0.25471600E+05-0.46000000E+00 0.25000000E+01 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 0.25471600E+05-0.46000000E+00                   4
! Should be OK
O                       C   0H   0N   0O   1G   300.00   5000.00  1000.00      1
 0.25420600E+01-0.27550000E-04-0.31000000E-08 0.45500000E-11-0.44000000E-15    2
 0.29230800E+05 0.49200000E+01 0.29464300E+01-0.16381700E-02 0.24210300E-05    3
-0.16028400E-08 0.38907000E-12 0.29147600E+05 0.29640000E+01                   4
! Taken from Blanquart/Burcat
OH                      C   0H   1N   0O   1G   200.00   6000.00  1000.00      1
 2.83853033E+00 1.10741289E-03-2.94000209E-07 4.20698729E-11-2.42289890E-15    2
 3.69780808E+03 5.84494652E+00 3.99198424E+00-2.40106655E-03 4.61664033E-06    3
-3.87916306E-09 1.36319502E-12 3.36889836E+03-1.03998477E-01 4.48615380E+03    4
HO2                     C   0H   1N   0O   2G   200.00   5000.00  1000.00      1
 4.17228741E+00 1.88117627E-03-3.46277286E-07 1.94657549E-11 1.76256905E-16    2
 3.10206839E+01 2.95767672E+00 4.30179807E+00-4.74912097E-03 2.11582905E-05    3
-2.42763914E-08 9.29225225E-12 2.64018485E+02 3.71666220E+00 1.47886045E+03    4
H2O                     C   0H   2N   0O   1G   200.00   6000.00  1000.00      1
 0.26770389E+01 0.29731816E-02-0.77376889E-06 0.94433514E-10-0.42689991E-14    2
-0.29885894E+05 0.68825500E+01 0.41986352E+01-0.20364017E-02 0.65203416E-05    3
-0.54879269E-08 0.17719680E-11-0.30293726E+05-0.84900901E+00-0.29084817E+05    4
H2O2                    C   0H   2N   0O   2G   200.00   6000.00  1000.00      1
 4.57977305E+00 4.05326003E-03-1.29844730E-06 1.98211400E-10-1.13968792E-14    2
-1.80071775E+04 6.64970694E-01 4.31515149E+00-8.47390622E-04 1.76404323E-05    3
-2.26762944E-08 9.08950158E-12-1.77067437E+04 3.27373319E+00-1.63425145E+04    4
C2H2                    C   2H   2N   0O   0G   300.00   5000.00  1000.00      1
 0.44367700E+01 0.53760400E-02-0.19128200E-05 0.32864000E-09-0.21570000E-13    2
 0.25667700E+05-0.28000000E+01 0.20135600E+01 0.15190450E-01-0.16163190E-04    3
 0.90789900E-08-0.19127500E-11 0.26124400E+05 0.88050000E+01                   4
! From Blanquart/Burcat
C3H6                    C   3H   6N   0O   0G   298.00   3000.00  1000.00      1
 1.64278374E+00 2.54878392E-02-1.26572609E-05 3.05815725E-09-2.91267032E-13    2
 7.07032253E+02 1.53987922E+01 1.28764269E+00 2.25006139E-02-4.53932009E-07    3
-1.09681215E-08 4.87404921E-12 9.61516107E+02 1.81216778E+01                   4
! From Blanquart/Burcat
C4H8-1                  C   4H   8N   0O   0G   298.00   3000.00  1000.00      1
 2.68803264E+00 3.39128117E-02-1.68838433E-05 4.08697395E-09-3.89778146E-13    2
-2.34978274E+03 1.17321815E+01 6.15204393E-01 3.72026724E-02-1.33449440E-05    3
-4.57144752E-09 3.51271156E-12-1.71741052E+03 2.29019794E+01                   4
C4H6               SDT18 H  6 C  4          G    300.00   3000.00 1200.00      1
+9.84308625E+00+1.54468179E-02-5.71845780E-06+1.01492747E-09-6.87048573E-14    2
+9.08198499E+03-2.79893766E+01+9.38917904E+00+6.80593068E-03+1.89432343E-05    3
-2.10353333E-08+6.39974894E-12+9.85471633E+03-2.28107896E+01                   4
C5H10-1            SDT18 H 10 C  5          G    300.00   5000.00 1590.00      1
+1.45844785E+01+2.24082212E-02-7.63397099E-06+1.18199352E-09-6.84463879E-14    2
-1.00946891E+04-5.23703095E+01-9.42526750E-01+5.66699910E-02-3.59625571E-05    3
+1.16092880E-08-1.51511633E-12-4.47877572E+03+3.17594418E+01                   4
! Re-fitted
C4H722                  C   4H   7N   0O   0G   300.000  5000.000 1000.00      1
 0.82962316E+01 0.17746280E-01-0.52858708E-05 0.77519699E-09-0.45476543E-13    2
 0.24980984E+05-0.16512518E+02 0.18688963E+01 0.28515224E-01 0.97131023E-06    3
-0.18336655E-07 0.84675858E-11 0.27013471E+05 0.18230759E+02                   4
NC4H9CO            SDT18 H  9 C  5 O  1     G    300.00   5000.00 1580.00      1
+1.61776721E+01+2.08000920E-02-7.11833346E-06+1.10569613E-09-6.41770370E-14    2
-1.66582331E+04-5.58961954E+01+2.55271929E+00+4.86275710E-02-2.75133874E-05    3
+7.29840753E-09-6.82634886E-13-1.14805738E+04+1.87652896E+01                   4
CH2CHCHCO          SDT18 H  4 C  4 O  1     G    300.00   5000.00 1600.00      1
+1.32915980E+01+9.42825544E-03-3.23350785E-06+5.02898118E-10-2.92123348E-14    2
-4.66535405E+03-4.48155584E+01+8.24155349E-02+4.83619908E-02-4.75702413E-05    3
+2.31979361E-08-4.38431977E-12-8.81651262E+02+2.32447635E+01                   4
CjHCHCHCO          SDT18 H  3 C  4 O  1     G    300.00   5000.00 1600.00      1
+1.34484720E+01+6.80740030E-03-2.34286276E-06+3.65274928E-10-2.12556540E-14    2
+2.53393813E+04-4.38691469E+01+9.36694576E-01+4.55055046E-02-4.80873408E-05    3
+2.44150642E-08-4.72207084E-12+2.87362617E+04+1.99415324E+01                   4
CH2O                    C   1H   2N   0O   1G   200.00   6000.00  1000.00      1
 3.16952665E+00 6.19320560E-03-2.25056366E-06 3.65975660E-10-2.20149458E-14    2
-1.44922756E+04 6.04207898E+00 4.79372312E+00-9.90833322E-03 3.73219990E-05    3
-3.79285237E-08 1.31772641E-11-1.43227879E+04 6.02798058E-01-1.30729291E+04    4
CH3CHO                  C   2H   4N   0O   1G   200.00   6000.00  1000.00      1
 0.54041108E+01 0.11723059E-01-0.42263137E-05 0.68372451E-09-0.40984863E-13    2
-0.22593122E+05-0.34807917E+01 0.47294595E+01-0.31932858E-02 0.47534921E-04    3
-0.57458611E-07 0.21931112E-10-0.21572878E+05 0.41030159E+01-0.19987949E+05    4
C2H5CHO                 C   3H   6N   0O   1G   200.00   6000.00  1000.00      1
 7.44085690E+00 1.77301764E-02-6.34081568E-06 1.02040803E-09-6.09461714E-14    2
-2.60055814E+04-1.44195446E+01 4.24529681E+00 6.68296706E-03 4.93337933E-05    3
-6.71986124E-08 2.67262347E-11-2.41473007E+04 6.90738560E+00-2.22688471E+04    4
NC3H7CHO           SDT18 H  8 C  4 O  1     G    300.00   5000.00 1570.00      1
+1.35982761E+01+1.81660181E-02-6.17883483E-06+9.56063119E-10-5.53506009E-14    2
-3.15880412E+04-4.51802380E+01+1.96731131E+00+4.13353930E-02-2.23394701E-05    3
+5.36569501E-09-3.80481362E-13-2.71135368E+04+1.87569058E+01                   4
C2H3CHO                 C   3H   4N   0O   1G   200.00   6000.00  1000.00      1
 8.20654919E+00 1.28492916E-02-4.64285331E-06 7.51738738E-10-4.51298116E-14    2
-1.18838341E+04-1.49881933E+01 4.69868861E+00 4.99965957E-03 4.38587397E-05    3
-6.12883900E-08 2.48508985E-11-1.00875286E+04 7.29812046E+00-8.18629119E+03    4
! From Blanquart/Burcat
CH3OH                   C   1H   4N   0O   1G   298.00   3000.00  1000.00      1
 1.20506556E+00 1.52693588E-02-7.35564052E-06 1.74086533E-09-1.63557134E-13    2
-2.52734175E+04 1.77172879E+01 3.66108629E+00 3.78050479E-04 2.45757569E-05    3
-2.72736479E-08 9.35484626E-12-2.55776356E+04 6.96921095E+00                   4
NC4H10             SDT18 H 10 C  4          G    300.00   5000.00 1200.00      1
+1.05261257E+01+2.36278824E-02-7.87636536E-06+1.15028147E-09-6.02565645E-14    2
-2.05216024E+04-3.21395647E+01+8.88105072E-01+3.94532739E-02-6.72304979E-06    3
-1.14312439E-08+5.11318680E-12-1.70669431E+04+2.09389305E+01                   4
C3H4-a                  C   3H   4N   0O   0G   200.00   6000.00  1000.00      1
 0.63168722E+01 0.11133728E-01-0.39629378E-05 0.63564238E-09-0.37875540E-13    2
 0.20117495E+05-0.10995766E+02 0.26130445E+01 0.12122575E-01 0.18539880E-04    3
-0.34525149E-07 0.15335079E-10 0.21541567E+05 0.10226139E+02 0.22962267E+05    4
C3H4-p                  C   3H   4N   0O   0G   200.00   6000.00  1000.00      1
 0.60252400E+01 0.11336542E-01-0.40223391E-05 0.64376063E-09-0.38299635E-13    2
 0.19620942E+05-0.86043785E+01 0.26803869E+01 0.15799651E-01 0.25070596E-05    3
-0.13657623E-07 0.66154285E-11 0.20802374E+05 0.98769351E+01 0.22302059E+05    4
C5H813                  C   5H   8N   0O   0G   300.00   5000.00  1000.00      1
 0.11111070E+02 0.21904440E-01-0.79576330E-05 0.14096580E-08-0.95583170E-13    2
 0.39057420E+04-0.33442260E+02-0.17544870E+01 0.59932510E-01-0.49869920E-04    3
 0.21066050E-07-0.30022020E-11 0.73952550E+04 0.32532450E+02                   4
! Re-fitted
C5H814                  C   5H   8N   0O   0G   300.000  4000.000 1000.00      1
 0.97999719E+01 0.24797625E-01-0.96001276E-05 0.18014647E-08-0.13379199E-12    2
 0.67689468E+04-0.24647723E+02 0.46679975E+01 0.20931019E-01 0.32791537E-04    3
-0.50854149E-07 0.19128737E-10 0.90150668E+04 0.62097130E+01                   4
C2H5OH                  C   2H   6N   0O   1G   300.00   5000.0   1000.00      1
 0.65624365E+01 0.15204222E-01-0.53896795E-05 0.86225011E-09-0.51289787E-13    2
-0.31525621E+05-0.94730202E+01 0.48586957E+01-0.37401726E-02 0.69555378E-04    3
-0.88654796E-07 0.35168835E-10-0.29996132E+05 0.48018545E+01                   4
C2C5H10            SDT18 H 10 C  5          G    300.00   5000.00 1200.00      1
+9.81139900E+00+2.82315157E-02-1.03993145E-05+1.84921896E-09-1.25514305E-13    2
-8.46871275E+03-2.50043929E+01-1.66348195E+00+5.49353098E-02-2.92397689E-05    3
+4.17929632E-09+1.09661565E-12-4.88960781E+03+3.58982922E+01                   4
t2C5H10                 C   5H  10N   0O   0G   300.00   5000.00  1000.00      1
 0.98119420E+01 0.28230630E-01-0.10398820E-04 0.18491130E-08-0.12550520E-12    2
-0.90727670E+04-0.25715310E+02-0.29836710E+00 0.44263500E-01-0.98045260E-07    3
-0.29020110E-07 0.14520380E-10-0.56243540E+04 0.29569240E+02                   4
CH3COCH3                C   3H   6N   0O   1G   200.00   6000.00  1000.00      1
 7.29796974E+00 1.75656913E-02-6.31678065E-06 1.02025553E-09-6.10903592E-14    2
-2.95368927E+04-1.27591704E+01 5.55638920E+00-2.83863547E-03 7.05722951E-05    3
-8.78130984E-08 3.40290951E-11-2.78325393E+04 2.31960221E+00-2.58360384E+04    4
CH2CO                   C   2H   2N   0O   1G   200.00   6000.00  1000.00      1
 0.57577901E+01 0.63496507E-02-0.22584407E-05 0.36208462E-09-0.21569030E-13    2
-0.79786113E+04-0.61064037E+01 0.21401165E+01 0.18088368E-01-0.17324216E-04    3
 0.92767477E-08-0.19915011E-11-0.70430509E+04 0.12198699E+02-0.57366700E+04    4
C2H4O1,2           SDT18 H  4 C  2 O  1     G    300.00   5000.00 1590.00      1
+6.99455150E+00+1.00776874E-02-3.45243176E-06+5.36618291E-10-3.11599233E-14    2
-1.04105594E+04-1.59857343E+01-1.41246233E+00+2.89907019E-02-1.93084753E-05    3
+6.40382898E-09-8.39028049E-13-7.43782678E+03+2.93870123E+01                   4
C4H4                    C   4H   4N   0O   0G   300.00   4000.00  1000.00      1
 0.10697773E+02 0.06982014E-01-0.06567747E-05-0.03884517E-08 0.07200946E-12    2
 0.03034803E+06-0.03128430E+03 0.03233893E+02 0.01865634E+00 0.12703205E-05    3
-0.09410096E-07 0.02956110E-10 0.03301097E+06 0.09922676E+02                   4
NC5H12             SDT18 H 12 C  5          G    300.00   5000.00 1590.00      1
+1.57249715E+01+2.61097423E-02-8.91028314E-06+1.38114378E-09-8.00388502E-14    2
-2.60565716E+04-6.03376364E+01-6.19843522E-01+5.99868733E-02-3.43140287E-05    3
+9.39963555E-09-9.45025044E-13-1.99065043E+04+2.90331318E+01                   4
! From Blanquart
iC4H8                   C   4H   8N   0O   0G   298.00   3000.00  1000.00      1
 2.49259256E+00 3.40780744E-02-1.69295755E-05 4.08832733E-09-3.88990590E-13    2
-4.32288125E+03 1.13884489E+01 1.54830321E+00 3.32263039E-02-7.91779321E-06    3
-7.60486417E-09 4.08847846E-12-3.92883001E+03 1.70356113E+01                   4
Cpd                     C   5H   6N   0O   0G   200.00   6000.00  1000.00      1
 0.99757848E+01 0.18905543E-01-0.68411461E-05 0.11099340E-08-0.66680236E-13    2
 0.11081693E+05-0.32209454E+02 0.86108957E+00 0.14804031E-01 0.72108895E-04    3
-0.11338055E-06 0.48689972E-10 0.14801755E+05 0.21353453E+02                   4
! Re-fitted
iC3H7CHO                C   4H   8N   0O   1G   300.000  3000.000 1000.00      1
 0.71188015E+01 0.24365217E-01-0.50430488E-05-0.57085302E-09 0.20992228E-12    2
-0.29023870E+05-0.86037855E+01-0.43399528E+01 0.68861894E-01-0.69780552E-04    3
 0.41249142E-07-0.99104913E-11-0.26665202E+05 0.47012666E+02                   4
isOpe                   C   5H   8N   0O   0G   300.00   5000.00  1000.00      1
 0.11847440E+02 0.21077490E-01-0.75629260E-05 0.13340700E-08-0.90289560E-13    2
 0.35829570E+04-0.37841320E+02-0.26532330E+01 0.69199530E-01-0.71369600E-04    3
 0.41371130E-07-0.99420400E-11 0.72526010E+04 0.35224370E+02                   4
! Re-fitted
iC3H5CHO                C   4H   6N   0O   1G   300.000  5000.000 1396.00      1
 0.12225287E+02 0.15744838E-01-0.57031709E-05 0.94022773E-09-0.57382087E-13    2
-0.20868969E+05-0.39173016E+02 0.12754232E+01 0.43027862E-01-0.30621951E-04    3
 0.10740605E-07-0.14364418E-11-0.17413044E+05 0.18734833E+02                   4
! Re-fitted
but2m2d                 C   5H  10N   0O   0G   300.000  4000.000 1000.00      1
 0.86610043E+01 0.30030956E-01-0.11263775E-04 0.20677509E-08-0.15138185E-12    2
-0.11062443E+05-0.19355628E+02 0.35939091E+01 0.24377525E-01 0.36099089E-04    3
-0.55429304E-07 0.20703335E-10-0.87529329E+04 0.11570630E+02                   4
but2m1d                 C   5H  10N   0O   0G   300.00   5000.00  1000.00      1
 0.10937200E+02 0.27185350E-01-0.99662410E-05 0.17682290E-08-0.11985660E-12    2
-0.98058280E+04-0.31743770E+02 0.12745540E+01 0.43041050E-01-0.18687710E-05    3
-0.25785700E-07 0.13143540E-10-0.65343850E+04 0.20967770E+02                   4
C6H6                    C   6H   6N   0O   0G   200.00   6000.00  1000.00      1
 1.10809576E+01 2.07176746E-02-7.52145991E-06 1.22320984E-09-7.36091279E-14    2
 4.30641035E+03-4.00413310E+01 5.04818632E-01 1.85020642E-02 7.38345881E-05    3
-1.18135741E-07 5.07210429E-11 8.55247913E+03 2.16412893E+01 9.96811598E+03    4
! Re-fitted
t2C4H8                  C   4H   8N   0O   0G   300.000  5000.000 1000.00      1
 0.87239334E+01 0.20539235E-01-0.70843338E-05 0.11739780E-08-0.75912460E-13    2
-0.69236299E+04-0.21913370E+02 0.66802253E+01-0.10116591E-02 0.69830598E-04    3
-0.79828370E-07 0.27606106E-10-0.50286019E+04-0.46222283E+01                   4
! Re-fitted
C2C4H8                  C   4H   8N   0O   0G   300.000  5000.000 1000.00      1
 0.72513481E+01 0.22512406E-01-0.79038913E-05 0.13169760E-08-0.85041413E-13    2
-0.59949330E+04-0.13552464E+02 0.37850925E+01 0.85735752E-02 0.54710134E-04    3
-0.68229561E-07 0.24252556E-10-0.39114892E+04 0.10121179E+02                   4
iC4H10             SDT18 H 10 C  4          G    300.00   5000.00 1200.00      1
+1.08452299E+01+2.33344753E-02-7.77974136E-06+1.13766055E-09-5.96464906E-14    2
-2.17272154E+04-3.58670585E+01-4.02629427E-01+4.54020927E-02-1.55967059E-05    3
-5.77155693E-09+3.78018524E-12-1.79451049E+04+2.50173423E+01                   4
butyNe                  C   4H   6N   0O   0G   300.00   5000.00  1000.00      1
 0.80387070E+01 0.16361490E-01-0.51950590E-05 0.87261840E-09-0.57617240E-13    2
 0.16274420E+05-0.16772050E+02-0.57984030E+00 0.46665740E-01-0.48803730E-04    3
 0.31088930E-07-0.83509690E-11 0.18381660E+05 0.26264080E+02                   4
! Re-fitted
butyN2                  C   4H   6N   0O   0G   300.000  5000.000 1000.00      1
 0.70904042E+01 0.17967242E-01-0.63166719E-05 0.98931280E-09-0.56944342E-13    2
 0.13333169E+05-0.12521725E+02 0.60836883E+01 0.10754663E-02 0.50398949E-04    3
-0.57739740E-07 0.19854979E-10 0.14580444E+05-0.24352429E+01                   4
CH3OCHO            SDT18 H  4 C  2 O  2     G    300.00   5000.00 1880.00      1
+8.69065033E+00+1.15510827E-02-4.27818721E-06+7.02605727E-10-4.24386325E-14    2
-4.64258878E+04-1.89166486E+01+2.96191250E+00+2.11288429E-02-8.20901338E-06    3
+2.03349809E-10+3.52458834E-13-4.41709818E+04+1.30853620E+01                   4
NC4H9CHO           SDT18 H 10 C  5 O  1     G    300.00   5000.00 1580.00      1
+1.67958473E+01+2.25694202E-02-7.67680491E-06+1.18779739E-09-6.87624290E-14    2
-3.56870781E+04-6.09079607E+01+1.71627015E+00+5.35994884E-02-3.05993588E-05    3
+8.20638826E-09-7.76010533E-13-2.99973682E+04+2.16143226E+01                   4
! Re-fitted
C5H11CHO                C   6H  12N   0O   1G   300.000  5000.000 1000.00      1
 0.72858185E+01 0.45590334E-01-0.17028661E-04 0.28847371E-08-0.18431855E-12    2
-0.34136393E+05-0.40132658E+01-0.45480708E+01 0.10291455E+00-0.11799797E-03    3
 0.80186271E-07-0.22006867E-10-0.32269048E+05 0.50581245E+02                   4
C6H12-1            SDT18 H 12 C  6          G    300.00   5000.00 1590.00      1
+1.78329480E+01+2.67389267E-02-9.10095257E-06+1.40832145E-09-8.15218082E-14    2
-1.42118756E+04-6.83839224E+01-1.21581518E+00+6.90060346E-02-4.42437627E-05    3
+1.44118535E-08-1.89358565E-12-7.35891633E+03+3.47234138E+01                   4
C6H12-2            SDT18 H 12 C  6          G    300.00   5000.00 1590.00      1
+1.73607962E+01+2.71646709E-02-9.25308919E-06+1.43260313E-09-8.29567957E-14    2
-1.55559503E+04-6.61870896E+01-7.11767044E-01+6.56426989E-02-3.93202278E-05    3
+1.15765786E-08-1.31436612E-12-8.87749550E+03+3.22366505E+01                   4
C6H12-3            SDT18 H 12 C  6          G    300.00   5000.00 1590.00      1
+1.74383890E+01+2.72024772E-02-9.28799165E-06+1.44024402E-09-8.34878402E-14    2
-1.55374875E+04-6.72344234E+01-1.58786060E+00+6.92226133E-02-4.41309321E-05    3
+1.43372502E-08-1.88925077E-12-8.65253007E+03+3.58532548E+01                   4
! Re-fitted
HexCy5O2                C   6H  12N   0O   1G   300.000  4000.000 1000.00      1
-0.39507313E+01 0.69678808E-01-0.28548660E-04 0.46845100E-08-0.24445081E-12    2
-0.28448237E+05 0.48139714E+02-0.26383858E+02 0.24730375E+00-0.42682472E-03    3
 0.35809432E-06-0.11057001E-09-0.28356233E+05 0.13439347E+03                   4
! Re-fitted
HexCy4O1                C   6H  12N   0O   1G   300.000  4000.000 1000.00      1
-0.16662114E+01 0.64871178E-01-0.25972740E-04 0.41880166E-08-0.21529190E-12    2
-0.27195699E+05 0.38243246E+02-0.22329352E+02 0.21897611E+00-0.36430870E-03    3
 0.30119769E-06-0.92330804E-10-0.26635690E+05 0.12006786E+03                   4
! Re-fitted
HexCy4O2                C   6H  12N   0O   1G   300.000  4000.000 1000.00      1
-0.39507313E+01 0.69678808E-01-0.28548660E-04 0.46845100E-08-0.24445081E-12    2
-0.28448237E+05 0.48139714E+02-0.26383858E+02 0.24730375E+00-0.42682472E-03    3
 0.35809432E-06-0.11057001E-09-0.28356233E+05 0.13439347E+03                   4
! Re-fitted
HexCy3O1                C   6H  12N   0O   1G   300.000  4000.000 1000.00      1
-0.39507313E+01 0.69678808E-01-0.28548660E-04 0.46845100E-08-0.24445081E-12    2
-0.28448237E+05 0.48139714E+02-0.26383858E+02 0.24730375E+00-0.42682472E-03    3
 0.35809432E-06-0.11057001E-09-0.28356233E+05 0.13439347E+03                   4
! From Blanquart
N2                      C   0H   0N   2O   0G   200.00   6000.00  1000.00      1
 2.95257637E+00 1.39690040E-03-4.92631603E-07 7.86010195E-11-4.60755204E-15    2
-9.23948688E+02 5.87188762E+00 3.53100528E+00-1.23660988E-04-5.02999433E-07    3
 2.43530612E-09-1.40881235E-12-1.04697628E+03 2.96747038E+00 0.00000000E+00    4
HCO                     C   1H   1N   0O   1G  200.00   6000.00   1000.00      1
 3.92001542E+00 2.52279324E-03-6.71004164E-07 1.05615948E-10-7.43798261E-15    2
 3.65342928E+03 3.58077056E+00 4.23754610E+00-3.32075257E-03 1.40030264E-05    3
-1.34239995E-08 4.37416208E-12 3.87241185E+03 3.30834869E+00 5.08749163E+03    4
CH3                     C   1H   3N   0O   0G  200.00   6000.00   1000.00      1
 0.29781206E+01 0.57978520E-02-0.19755800E-05 0.30729790E-09-0.17917416E-13    2
 0.16509513E+05 0.47224799E+01 0.36571797E+01 0.21265979E-02 0.54583883E-05    3
-0.66181003E-08 0.24657074E-11 0.16422716E+05 0.16735354E+01 0.17643935E+05    4
! From Blanquart
CH3O                    C   1H   3N   0O   1G   298.00   3000.00  1000.00      1
 1.84600348E+00 1.27916998E-02-6.49261849E-06 1.59518222E-09-1.53886597E-13    2
 1.35518213E+03 1.32648102E+01 2.05790201E+00 9.53454644E-03 2.56323913E-06    3
-7.59370108E-09 3.02439392E-12 1.41480580E+03 1.27986825E+01                   4
! From Blanquart
CH3O2                   C   1H   3N   0O   2G   298.00   3000.00  1000.00      1
 2.64738112E+00 1.48477436E-02-7.61804675E-06 1.89383796E-09-1.84785879E-13    2
 1.68741990E+02 1.30489369E+01 2.98319406E+00 8.41462643E-03 1.08731853E-05    3
-1.71342331E-08 6.44935730E-12 3.15932734E+02 1.26008790E+01                   4
C2H3                    C   2H   3N   0O   0G  200.00   6000.00   1000.00      1
